id,rating,review_text,order_id,product_id,customer_id
REV21630,3,average,ORD11630,PROD103,CUST3398
REV21631,1,"very bad",ORD11631,PROD108,CUST3355
REV21632,5,"very good",ORD11632,PROD100,CUST4526
REV21633,2,bad,ORD11633,PROD102,CUST2913
REV21634,2,bad,ORD11634,PROD114,CUST2209
REV21635,3,average,ORD11635,PROD110,CUST2735
REV21636,2,bad,ORD11636,PROD109,CUST1494
REV21637,5,"very good",ORD11637,PROD101,CUST1425
REV21638,1,"very bad",ORD11638,PROD109,CUST2601
REV21639,4,good,ORD11639,PROD114,CUST5764
REV21640,3,average,ORD11640,PROD103,CUST1029
REV21641,3,average,ORD11641,PROD107,CUST5625
REV21642,4,good,ORD11642,PROD110,CUST5636
REV21643,2,bad,ORD11643,PROD107,CUST5131
REV21644,2,bad,ORD11644,PROD109,CUST3633
REV21645,3,average,ORD11645,PROD113,CUST2811
REV21646,3,average,ORD11646,PROD109,CUST4206
REV21647,1,"very bad",ORD11647,PROD102,CUST3442
REV21648,4,good,ORD11648,PROD104,CUST1141
REV21649,5,"very good",ORD11649,PROD105,CUST4688
REV21650,3,average,ORD11650,PROD109,CUST2883
REV21651,2,bad,ORD11651,PROD106,CUST2788
REV21652,4,good,ORD11652,PROD111,CUST4420
REV21653,5,"very good",ORD11653,PROD103,CUST1655
REV21654,3,average,ORD11654,PROD101,CUST1839
REV21655,1,"very bad",ORD11655,PROD100,CUST2112
REV21656,2,bad,ORD11656,PROD105,CUST3306
REV21657,1,"very bad",ORD11657,PROD113,CUST2129
REV21658,4,good,ORD11658,PROD112,CUST4955
REV21659,5,"very good",ORD11659,PROD108,CUST4075
REV21660,5,"very good",ORD11660,PROD102,CUST1182
REV21661,4,good,ORD11661,PROD101,CUST4905
REV21662,3,average,ORD11662,PROD105,CUST4220
REV21663,4,good,ORD11663,PROD108,CUST4241
REV21664,2,bad,ORD11664,PROD100,CUST1895
REV21665,4,good,ORD11665,PROD103,CUST4480
REV21666,3,average,ORD11666,PROD111,CUST3946
REV21667,3,average,ORD11667,PROD102,CUST3911
REV21668,4,good,ORD11668,PROD110,CUST5388
REV21669,4,good,ORD11669,PROD105,CUST2445
REV21670,5,"very good",ORD11670,PROD111,CUST3352
REV21671,2,bad,ORD11671,PROD110,CUST5046
REV21672,5,"very good",ORD11672,PROD114,CUST1257
REV21673,5,"very good",ORD11673,PROD105,CUST4383
REV21674,1,"very bad",ORD11674,PROD111,CUST3377
REV21675,1,"very bad",ORD11675,PROD113,CUST1623
REV21676,1,"very bad",ORD11676,PROD101,CUST4240
REV21677,4,good,ORD11677,PROD113,CUST5395
REV21678,1,"very bad",ORD11678,PROD110,CUST5827
REV21679,5,"very good",ORD11679,PROD111,CUST5564
REV21680,5,"very good",ORD11680,PROD100,CUST3193
REV21681,5,"very good",ORD11681,PROD107,CUST5461
REV21682,3,average,ORD11682,PROD114,CUST1524
REV21683,5,"very good",ORD11683,PROD114,CUST5650
REV21684,5,"very good",ORD11684,PROD114,CUST4827
REV21685,1,"very bad",ORD11685,PROD106,CUST4272
REV21686,4,good,ORD11686,PROD111,CUST4117
REV21687,3,average,ORD11687,PROD100,CUST2352
REV21688,3,average,ORD11688,PROD113,CUST3665
REV21689,5,"very good",ORD11689,PROD106,CUST2919
REV21690,2,bad,ORD11690,PROD104,CUST4516
REV21691,5,"very good",ORD11691,PROD112,CUST2060
REV21692,3,average,ORD11692,PROD112,CUST1697
REV21693,2,bad,ORD11693,PROD104,CUST1063
REV21694,1,"very bad",ORD11694,PROD100,CUST1084
REV21695,1,"very bad",ORD11695,PROD102,CUST3011
REV21696,5,"very good",ORD11696,PROD110,CUST1451
REV21697,2,bad,ORD11697,PROD103,CUST2585
REV21698,2,bad,ORD11698,PROD113,CUST2029
REV21699,1,"very bad",ORD11699,PROD104,CUST1991
REV21700,5,"very good",ORD11700,PROD104,CUST2330
REV21701,5,"very good",ORD11701,PROD103,CUST4164
REV21702,5,"very good",ORD11702,PROD111,CUST5813
REV21703,1,"very bad",ORD11703,PROD112,CUST5148
REV21704,4,good,ORD11704,PROD102,CUST1354
REV21705,1,"very bad",ORD11705,PROD101,CUST4056
REV21706,2,bad,ORD11706,PROD103,CUST4315
REV21707,1,"very bad",ORD11707,PROD104,CUST4376
REV21708,5,"very good",ORD11708,PROD114,CUST1977
REV21709,1,"very bad",ORD11709,PROD103,CUST2269
REV21710,3,average,ORD11710,PROD110,CUST4872
REV21711,4,good,ORD11711,PROD109,CUST5382
REV21712,2,bad,ORD11712,PROD101,CUST2716
REV21713,5,"very good",ORD11713,PROD105,CUST3420
REV21714,3,average,ORD11714,PROD103,CUST1086
REV21715,4,good,ORD11715,PROD104,CUST5096
REV21716,3,average,ORD11716,PROD100,CUST4071
REV21717,3,average,ORD11717,PROD104,CUST2197
REV21718,3,average,ORD11718,PROD103,CUST1166
REV21719,1,"very bad",ORD11719,PROD108,CUST1382
REV21720,3,average,ORD11720,PROD104,CUST4725
REV21721,1,"very bad",ORD11721,PROD105,CUST2431
REV21722,5,"very good",ORD11722,PROD105,CUST1717
REV21723,4,good,ORD11723,PROD103,CUST3853
REV21724,3,average,ORD11724,PROD107,CUST2179
REV21725,4,good,ORD11725,PROD103,CUST4730
REV21726,5,"very good",ORD11726,PROD102,CUST3554
REV21727,1,"very bad",ORD11727,PROD103,CUST4742
REV21728,5,"very good",ORD11728,PROD106,CUST2492
REV21729,1,"very bad",ORD11729,PROD104,CUST3042
REV21730,5,"very good",ORD11730,PROD112,CUST5054
REV21731,1,"very bad",ORD11731,PROD107,CUST1579
REV21732,4,good,ORD11732,PROD113,CUST4657
REV21733,5,"very good",ORD11733,PROD104,CUST2507
REV21734,5,"very good",ORD11734,PROD110,CUST1826
REV21735,3,average,ORD11735,PROD108,CUST4208
REV21736,5,"very good",ORD11736,PROD109,CUST5065
REV21737,3,average,ORD11737,PROD106,CUST5737
REV21738,5,"very good",ORD11738,PROD107,CUST4079
REV21739,2,bad,ORD11739,PROD112,CUST4594
REV21740,3,average,ORD11740,PROD108,CUST5487
REV21741,2,bad,ORD11741,PROD112,CUST5519
REV21742,4,good,ORD11742,PROD110,CUST3666
REV21743,4,good,ORD11743,PROD101,CUST1702
REV21744,2,bad,ORD11744,PROD105,CUST5091
REV21745,5,"very good",ORD11745,PROD107,CUST1127
REV21746,3,average,ORD11746,PROD113,CUST1688
REV21747,5,"very good",ORD11747,PROD114,CUST2989
REV21748,1,"very bad",ORD11748,PROD114,CUST2061
REV21749,1,"very bad",ORD11749,PROD104,CUST2477
REV21750,3,average,ORD11750,PROD109,CUST5291
REV21751,4,good,ORD11751,PROD103,CUST2327
REV21752,1,"very bad",ORD11752,PROD104,CUST5912
REV21753,1,"very bad",ORD11753,PROD108,CUST2645
REV21754,4,good,ORD11754,PROD108,CUST3768
REV21755,1,"very bad",ORD11755,PROD112,CUST3192
REV21756,1,"very bad",ORD11756,PROD108,CUST1013
REV21757,4,good,ORD11757,PROD114,CUST4956
REV21758,4,good,ORD11758,PROD111,CUST1926
REV21759,1,"very bad",ORD11759,PROD111,CUST2156
REV21760,1,"very bad",ORD11760,PROD107,CUST2557
REV21761,1,"very bad",ORD11761,PROD106,CUST1411
REV21762,2,bad,ORD11762,PROD113,CUST3999
REV21763,2,bad,ORD11763,PROD108,CUST4878
REV21764,2,bad,ORD11764,PROD107,CUST2211
REV21765,5,"very good",ORD11765,PROD107,CUST2185
REV21766,3,average,ORD11766,PROD114,CUST2311
REV21767,3,average,ORD11767,PROD107,CUST4941
REV21768,1,"very bad",ORD11768,PROD113,CUST2733
REV21769,5,"very good",ORD11769,PROD112,CUST3039
REV21770,3,average,ORD11770,PROD103,CUST4797
REV21771,3,average,ORD11771,PROD110,CUST5373
REV21772,1,"very bad",ORD11772,PROD100,CUST4696
REV21773,4,good,ORD11773,PROD114,CUST1804
REV21774,1,"very bad",ORD11774,PROD110,CUST2580
REV21775,1,"very bad",ORD11775,PROD105,CUST3685
REV21776,3,average,ORD11776,PROD114,CUST5799
REV21777,2,bad,ORD11777,PROD102,CUST3216
REV21778,1,"very bad",ORD11778,PROD101,CUST5135
REV21779,2,bad,ORD11779,PROD112,CUST2093
REV21780,3,average,ORD11780,PROD100,CUST4626
REV21781,3,average,ORD11781,PROD112,CUST4337
REV21782,1,"very bad",ORD11782,PROD111,CUST5781
REV21783,2,bad,ORD11783,PROD104,CUST4453
REV21784,5,"very good",ORD11784,PROD113,CUST4351
REV21785,5,"very good",ORD11785,PROD101,CUST3492
REV21786,4,good,ORD11786,PROD103,CUST4424
REV21787,2,bad,ORD11787,PROD114,CUST1809
REV21788,4,good,ORD11788,PROD105,CUST2258
REV21789,5,"very good",ORD11789,PROD110,CUST2859
REV21790,2,bad,ORD11790,PROD109,CUST3991
REV21791,1,"very bad",ORD11791,PROD108,CUST5758
REV21792,4,good,ORD11792,PROD114,CUST4130
REV21793,4,good,ORD11793,PROD103,CUST2603
REV21794,5,"very good",ORD11794,PROD113,CUST5018
REV21795,1,"very bad",ORD11795,PROD112,CUST4016
REV21796,4,good,ORD11796,PROD112,CUST4817
REV21797,4,good,ORD11797,PROD112,CUST3427
REV21798,4,good,ORD11798,PROD112,CUST4290
REV21799,4,good,ORD11799,PROD114,CUST4006
REV21800,5,"very good",ORD11800,PROD105,CUST4204
REV21801,3,average,ORD11801,PROD103,CUST1988
REV21802,2,bad,ORD11802,PROD103,CUST1804
REV21803,4,good,ORD11803,PROD103,CUST4714
REV21804,5,"very good",ORD11804,PROD102,CUST1823
REV21805,2,bad,ORD11805,PROD113,CUST4665
REV21806,2,bad,ORD11806,PROD112,CUST3429
REV21807,5,"very good",ORD11807,PROD111,CUST2079
REV21808,2,bad,ORD11808,PROD113,CUST1972
REV21809,5,"very good",ORD11809,PROD114,CUST3206
REV21810,4,good,ORD11810,PROD107,CUST1369
REV21811,2,bad,ORD11811,PROD103,CUST1946
REV21812,4,good,ORD11812,PROD103,CUST4691
REV21813,1,"very bad",ORD11813,PROD112,CUST3718
REV21814,5,"very good",ORD11814,PROD103,CUST2000
REV21815,3,average,ORD11815,PROD106,CUST3381
REV21816,5,"very good",ORD11816,PROD102,CUST4991
REV21817,4,good,ORD11817,PROD109,CUST5719
REV21818,5,"very good",ORD11818,PROD105,CUST2909
REV21819,4,good,ORD11819,PROD110,CUST5426
REV21820,4,good,ORD11820,PROD111,CUST2176
REV21821,3,average,ORD11821,PROD113,CUST1324
REV21822,5,"very good",ORD11822,PROD106,CUST1101
REV21823,3,average,ORD11823,PROD107,CUST1850
REV21824,4,good,ORD11824,PROD111,CUST3433
REV21825,5,"very good",ORD11825,PROD106,CUST2362
REV21826,3,average,ORD11826,PROD111,CUST4642
REV21827,1,"very bad",ORD11827,PROD113,CUST2505
REV21828,3,average,ORD11828,PROD100,CUST3401
REV21829,5,"very good",ORD11829,PROD100,CUST3995
REV21830,4,good,ORD11830,PROD100,CUST3860
REV21831,2,bad,ORD11831,PROD114,CUST4771
REV21832,2,bad,ORD11832,PROD112,CUST1235
REV21833,4,good,ORD11833,PROD107,CUST3778
REV21834,5,"very good",ORD11834,PROD109,CUST3257
REV21835,3,average,ORD11835,PROD113,CUST5128
REV21836,4,good,ORD11836,PROD109,CUST5463
REV21837,4,good,ORD11837,PROD107,CUST4247
REV21838,4,good,ORD11838,PROD112,CUST3943
REV21839,2,bad,ORD11839,PROD103,CUST1830
REV21840,4,good,ORD11840,PROD112,CUST4871
REV21841,5,"very good",ORD11841,PROD106,CUST3637
REV21842,4,good,ORD11842,PROD104,CUST5654
REV21843,1,"very bad",ORD11843,PROD108,CUST2637
REV21844,2,bad,ORD11844,PROD109,CUST4921
REV21845,4,good,ORD11845,PROD100,CUST5403
REV21846,5,"very good",ORD11846,PROD101,CUST3043
REV21847,5,"very good",ORD11847,PROD110,CUST4989
REV21848,4,good,ORD11848,PROD112,CUST3476
REV21849,5,"very good",ORD11849,PROD111,CUST2660
REV21850,4,good,ORD11850,PROD111,CUST1163
REV21851,2,bad,ORD11851,PROD101,CUST4682
REV21852,2,bad,ORD11852,PROD109,CUST2940
REV21853,4,good,ORD11853,PROD105,CUST1386
REV21854,1,"very bad",ORD11854,PROD110,CUST4227
REV21855,5,"very good",ORD11855,PROD100,CUST3159
REV21856,3,average,ORD11856,PROD105,CUST4706
REV21857,2,bad,ORD11857,PROD109,CUST2412
REV21858,1,"very bad",ORD11858,PROD101,CUST5026
REV21859,4,good,ORD11859,PROD105,CUST4853
REV21860,4,good,ORD11860,PROD100,CUST5010
REV21861,5,"very good",ORD11861,PROD104,CUST1144
REV21862,4,good,ORD11862,PROD105,CUST1001
REV21863,3,average,ORD11863,PROD106,CUST3401
REV21864,1,"very bad",ORD11864,PROD110,CUST4705
REV21865,2,bad,ORD11865,PROD101,CUST3998
REV21866,3,average,ORD11866,PROD108,CUST2678
REV21867,3,average,ORD11867,PROD111,CUST3218
REV21868,4,good,ORD11868,PROD114,CUST3863
REV21869,3,average,ORD11869,PROD103,CUST2100
REV21870,5,"very good",ORD11870,PROD108,CUST5347
REV21871,3,average,ORD11871,PROD107,CUST1510
REV21872,2,bad,ORD11872,PROD100,CUST4516
REV21873,5,"very good",ORD11873,PROD101,CUST2296
REV21874,5,"very good",ORD11874,PROD108,CUST1517
REV21875,4,good,ORD11875,PROD104,CUST3082
REV21876,5,"very good",ORD11876,PROD102,CUST4503
REV21877,5,"very good",ORD11877,PROD108,CUST1821
REV21878,1,"very bad",ORD11878,PROD108,CUST1733
REV21879,1,"very bad",ORD11879,PROD100,CUST1070
REV21880,4,good,ORD11880,PROD111,CUST2842
REV21881,1,"very bad",ORD11881,PROD112,CUST5074
REV21882,2,bad,ORD11882,PROD107,CUST1026
REV21883,5,"very good",ORD11883,PROD105,CUST4317
REV21884,1,"very bad",ORD11884,PROD102,CUST3739
REV21885,1,"very bad",ORD11885,PROD107,CUST2787
REV21886,5,"very good",ORD11886,PROD106,CUST4327
REV21887,3,average,ORD11887,PROD112,CUST2526
REV21888,1,"very bad",ORD11888,PROD101,CUST3926
REV21889,5,"very good",ORD11889,PROD102,CUST2454
REV21890,4,good,ORD11890,PROD108,CUST1690
REV21891,4,good,ORD11891,PROD105,CUST5854
REV21892,3,average,ORD11892,PROD109,CUST5706
REV21893,3,average,ORD11893,PROD107,CUST4886
REV21894,5,"very good",ORD11894,PROD112,CUST2939
REV21895,5,"very good",ORD11895,PROD102,CUST4204
REV21896,1,"very bad",ORD11896,PROD102,CUST2695
REV21897,3,average,ORD11897,PROD109,CUST3456
REV21898,3,average,ORD11898,PROD103,CUST4329
REV21899,1,"very bad",ORD11899,PROD102,CUST5005
REV21900,1,"very bad",ORD11900,PROD100,CUST4464
REV21901,2,bad,ORD11901,PROD107,CUST3760
REV21902,5,"very good",ORD11902,PROD112,CUST2989
REV21903,5,"very good",ORD11903,PROD107,CUST3577
REV21904,4,good,ORD11904,PROD100,CUST4008
REV21905,3,average,ORD11905,PROD100,CUST3855
REV21906,4,good,ORD11906,PROD105,CUST3126
REV21907,3,average,ORD11907,PROD101,CUST5406
REV21908,1,"very bad",ORD11908,PROD112,CUST1671
REV21909,1,"very bad",ORD11909,PROD113,CUST4581
REV21910,1,"very bad",ORD11910,PROD101,CUST3669
REV21911,2,bad,ORD11911,PROD107,CUST5918
REV21912,4,good,ORD11912,PROD114,CUST2182
REV21913,4,good,ORD11913,PROD102,CUST5850
REV21914,3,average,ORD11914,PROD102,CUST3105
REV21915,3,average,ORD11915,PROD113,CUST2080
REV21916,4,good,ORD11916,PROD105,CUST2192
REV21917,1,"very bad",ORD11917,PROD113,CUST3794
REV21918,2,bad,ORD11918,PROD105,CUST5265
REV21919,3,average,ORD11919,PROD106,CUST4394
REV21920,5,"very good",ORD11920,PROD110,CUST2457
REV21921,2,bad,ORD11921,PROD100,CUST4004
REV21922,5,"very good",ORD11922,PROD102,CUST5869
REV21923,3,average,ORD11923,PROD104,CUST3528
REV21924,1,"very bad",ORD11924,PROD101,CUST2292
REV21925,4,good,ORD11925,PROD109,CUST5035
REV21926,4,good,ORD11926,PROD106,CUST1164
REV21927,3,average,ORD11927,PROD114,CUST3673
REV21928,5,"very good",ORD11928,PROD108,CUST4855
REV21929,4,good,ORD11929,PROD114,CUST2213
REV21930,5,"very good",ORD11930,PROD104,CUST5327
REV21931,1,"very bad",ORD11931,PROD108,CUST1189
REV21932,2,bad,ORD11932,PROD107,CUST2946
REV21933,4,good,ORD11933,PROD103,CUST5910
REV21934,5,"very good",ORD11934,PROD100,CUST5639
REV21935,1,"very bad",ORD11935,PROD101,CUST1992
REV21936,2,bad,ORD11936,PROD101,CUST2018
REV21937,3,average,ORD11937,PROD102,CUST1609
REV21938,3,average,ORD11938,PROD114,CUST4445
REV21939,2,bad,ORD11939,PROD109,CUST3150
REV21940,3,average,ORD11940,PROD101,CUST5904
REV21941,1,"very bad",ORD11941,PROD114,CUST5481
REV21942,5,"very good",ORD11942,PROD105,CUST2525
REV21943,4,good,ORD11943,PROD103,CUST3247
REV21944,5,"very good",ORD11944,PROD112,CUST5044
REV21945,1,"very bad",ORD11945,PROD102,CUST1651
REV21946,3,average,ORD11946,PROD102,CUST3027
REV21947,1,"very bad",ORD11947,PROD101,CUST2316
REV21948,3,average,ORD11948,PROD110,CUST2132
REV21949,1,"very bad",ORD11949,PROD101,CUST5905
REV21950,1,"very bad",ORD11950,PROD113,CUST2965
REV21951,2,bad,ORD11951,PROD111,CUST5761
REV21952,4,good,ORD11952,PROD109,CUST3784
REV21953,1,"very bad",ORD11953,PROD101,CUST5016
REV21954,2,bad,ORD11954,PROD108,CUST1199
REV21955,1,"very bad",ORD11955,PROD107,CUST2549
REV21956,2,bad,ORD11956,PROD100,CUST5774
REV21957,2,bad,ORD11957,PROD105,CUST1981
REV21958,5,"very good",ORD11958,PROD100,CUST1026
REV21959,5,"very good",ORD11959,PROD112,CUST3710
REV21960,4,good,ORD11960,PROD104,CUST4828
REV21961,2,bad,ORD11961,PROD109,CUST3619
REV21962,1,"very bad",ORD11962,PROD111,CUST2765
REV21963,3,average,ORD11963,PROD111,CUST2495
REV21964,3,average,ORD11964,PROD101,CUST3521
REV21965,5,"very good",ORD11965,PROD105,CUST5178
REV21966,1,"very bad",ORD11966,PROD107,CUST4844
REV21967,3,average,ORD11967,PROD107,CUST2909
REV21968,5,"very good",ORD11968,PROD106,CUST5550
REV21969,2,bad,ORD11969,PROD112,CUST4924
REV21970,3,average,ORD11970,PROD100,CUST1914
REV21971,5,"very good",ORD11971,PROD102,CUST5506
REV21972,5,"very good",ORD11972,PROD100,CUST4255
REV21973,2,bad,ORD11973,PROD111,CUST2736
REV21974,1,"very bad",ORD11974,PROD109,CUST2252
REV21975,4,good,ORD11975,PROD104,CUST3521
REV21976,2,bad,ORD11976,PROD105,CUST1959
REV21977,1,"very bad",ORD11977,PROD113,CUST1930
REV21978,2,bad,ORD11978,PROD106,CUST1122
REV21979,3,average,ORD11979,PROD112,CUST1830
REV21980,4,good,ORD11980,PROD114,CUST1490
REV21981,4,good,ORD11981,PROD107,CUST5563
REV21982,3,average,ORD11982,PROD105,CUST1142
REV21983,1,"very bad",ORD11983,PROD107,CUST1980
REV21984,5,"very good",ORD11984,PROD111,CUST4776
REV21985,4,good,ORD11985,PROD102,CUST4061
REV21986,4,good,ORD11986,PROD111,CUST1021
REV21987,1,"very bad",ORD11987,PROD114,CUST3978
REV21988,4,good,ORD11988,PROD104,CUST3150
REV21989,4,good,ORD11989,PROD112,CUST1488
REV21990,2,bad,ORD11990,PROD114,CUST4324
REV21991,2,bad,ORD11991,PROD109,CUST4412
REV21992,1,"very bad",ORD11992,PROD100,CUST4083
REV21993,4,good,ORD11993,PROD113,CUST1261
REV21994,1,"very bad",ORD11994,PROD113,CUST4041
REV21995,1,"very bad",ORD11995,PROD106,CUST3402
REV21996,4,good,ORD11996,PROD101,CUST3186
REV21997,1,"very bad",ORD11997,PROD101,CUST3139
REV21998,3,average,ORD11998,PROD107,CUST2655
REV21999,1,"very bad",ORD11999,PROD107,CUST3295
REV22000,4,good,ORD12000,PROD104,CUST1285
REV22001,1,"very bad",ORD12001,PROD112,CUST2415
REV22002,3,average,ORD12002,PROD113,CUST3012
REV22003,1,"very bad",ORD12003,PROD112,CUST1729
REV22004,3,average,ORD12004,PROD102,CUST4452
REV22005,3,average,ORD12005,PROD100,CUST4931
REV22006,3,average,ORD12006,PROD107,CUST5445
REV22007,2,bad,ORD12007,PROD102,CUST5018
REV22008,4,good,ORD12008,PROD112,CUST4213
REV22009,3,average,ORD12009,PROD109,CUST4454
REV22010,1,"very bad",ORD12010,PROD111,CUST4122
REV22011,1,"very bad",ORD12011,PROD109,CUST3866
REV22012,1,"very bad",ORD12012,PROD105,CUST1862
REV22013,1,"very bad",ORD12013,PROD105,CUST4820
REV22014,4,good,ORD12014,PROD111,CUST2215
REV22015,1,"very bad",ORD12015,PROD114,CUST2344
REV22016,3,average,ORD12016,PROD114,CUST4868
REV22017,2,bad,ORD12017,PROD113,CUST2334
REV22018,3,average,ORD12018,PROD103,CUST1964
REV22019,1,"very bad",ORD12019,PROD112,CUST1959
REV22020,4,good,ORD12020,PROD113,CUST1594
REV22021,3,average,ORD12021,PROD111,CUST4479
REV22022,3,average,ORD12022,PROD111,CUST3082
REV22023,5,"very good",ORD12023,PROD105,CUST1763
REV22024,5,"very good",ORD12024,PROD110,CUST2977
REV22025,2,bad,ORD12025,PROD107,CUST5391
REV22026,1,"very bad",ORD12026,PROD107,CUST2938
REV22027,1,"very bad",ORD12027,PROD110,CUST3063
REV22028,4,good,ORD12028,PROD114,CUST2202
REV22029,1,"very bad",ORD12029,PROD111,CUST4494
REV22030,1,"very bad",ORD12030,PROD113,CUST2304
REV22031,4,good,ORD12031,PROD104,CUST4139
REV22032,3,average,ORD12032,PROD108,CUST4447
REV22033,5,"very good",ORD12033,PROD110,CUST1333
REV22034,3,average,ORD12034,PROD106,CUST5579
REV22035,5,"very good",ORD12035,PROD113,CUST1116
REV22036,1,"very bad",ORD12036,PROD105,CUST3897
REV22037,5,"very good",ORD12037,PROD114,CUST4234
REV22038,1,"very bad",ORD12038,PROD109,CUST1586
REV22039,5,"very good",ORD12039,PROD112,CUST4607
REV22040,4,good,ORD12040,PROD112,CUST1203
REV22041,4,good,ORD12041,PROD111,CUST5756
REV22042,2,bad,ORD12042,PROD109,CUST2278
REV22043,4,good,ORD12043,PROD111,CUST4019
REV22044,5,"very good",ORD12044,PROD110,CUST1879
REV22045,5,"very good",ORD12045,PROD112,CUST1627
REV22046,5,"very good",ORD12046,PROD100,CUST2889
REV22047,3,average,ORD12047,PROD113,CUST4375
REV22048,2,bad,ORD12048,PROD111,CUST5267
REV22049,4,good,ORD12049,PROD114,CUST5601
REV22050,5,"very good",ORD12050,PROD107,CUST3310
REV22051,3,average,ORD12051,PROD109,CUST4636
REV22052,2,bad,ORD12052,PROD104,CUST1981
REV22053,5,"very good",ORD12053,PROD103,CUST3668
REV22054,1,"very bad",ORD12054,PROD112,CUST1898
REV22055,3,average,ORD12055,PROD113,CUST3877
REV22056,1,"very bad",ORD12056,PROD113,CUST3985
REV22057,4,good,ORD12057,PROD104,CUST4039
REV22058,1,"very bad",ORD12058,PROD101,CUST5661
REV22059,4,good,ORD12059,PROD111,CUST3462
REV22060,5,"very good",ORD12060,PROD102,CUST2187
REV22061,4,good,ORD12061,PROD114,CUST5697
REV22062,4,good,ORD12062,PROD110,CUST5981
REV22063,1,"very bad",ORD12063,PROD110,CUST3790
REV22064,1,"very bad",ORD12064,PROD105,CUST2635
REV22065,3,average,ORD12065,PROD113,CUST4356
REV22066,5,"very good",ORD12066,PROD100,CUST3096
REV22067,3,average,ORD12067,PROD103,CUST4588
REV22068,3,average,ORD12068,PROD113,CUST5163
REV22069,4,good,ORD12069,PROD105,CUST5694
REV22070,2,bad,ORD12070,PROD109,CUST3393
REV22071,5,"very good",ORD12071,PROD105,CUST1697
REV22072,3,average,ORD12072,PROD105,CUST5819
REV22073,4,good,ORD12073,PROD111,CUST2759
REV22074,2,bad,ORD12074,PROD111,CUST2323
REV22075,3,average,ORD12075,PROD109,CUST3990
REV22076,3,average,ORD12076,PROD102,CUST2732
REV22077,1,"very bad",ORD12077,PROD105,CUST4588
REV22078,4,good,ORD12078,PROD108,CUST1500
REV22079,5,"very good",ORD12079,PROD103,CUST5696
REV22080,2,bad,ORD12080,PROD111,CUST2648
REV22081,1,"very bad",ORD12081,PROD105,CUST4017
REV22082,1,"very bad",ORD12082,PROD103,CUST5040
REV22083,5,"very good",ORD12083,PROD102,CUST1924
REV22084,2,bad,ORD12084,PROD107,CUST1667
REV22085,2,bad,ORD12085,PROD105,CUST1198
REV22086,2,bad,ORD12086,PROD109,CUST2077
REV22087,3,average,ORD12087,PROD109,CUST2420
REV22088,5,"very good",ORD12088,PROD102,CUST5991
REV22089,2,bad,ORD12089,PROD109,CUST4074
REV22090,1,"very bad",ORD12090,PROD109,CUST1577
REV22091,1,"very bad",ORD12091,PROD111,CUST4342
REV22092,1,"very bad",ORD12092,PROD113,CUST2475
REV22093,2,bad,ORD12093,PROD109,CUST5328
REV22094,2,bad,ORD12094,PROD107,CUST2256
REV22095,3,average,ORD12095,PROD110,CUST2243
REV22096,4,good,ORD12096,PROD100,CUST1399
REV22097,2,bad,ORD12097,PROD113,CUST2322
REV22098,4,good,ORD12098,PROD107,CUST5125
REV22099,3,average,ORD12099,PROD102,CUST5082
REV22100,3,average,ORD12100,PROD105,CUST2378
REV22101,3,average,ORD12101,PROD105,CUST2110
REV22102,5,"very good",ORD12102,PROD114,CUST3240
REV22103,5,"very good",ORD12103,PROD113,CUST5552
REV22104,5,"very good",ORD12104,PROD100,CUST1200
REV22105,1,"very bad",ORD12105,PROD107,CUST4881
REV22106,2,bad,ORD12106,PROD108,CUST3372
REV22107,2,bad,ORD12107,PROD114,CUST1248
REV22108,1,"very bad",ORD12108,PROD114,CUST1717
REV22109,2,bad,ORD12109,PROD101,CUST5094
REV22110,1,"very bad",ORD12110,PROD106,CUST1319
REV22111,1,"very bad",ORD12111,PROD106,CUST1285
REV22112,2,bad,ORD12112,PROD109,CUST3592
REV22113,5,"very good",ORD12113,PROD102,CUST4688
REV22114,3,average,ORD12114,PROD103,CUST2462
REV22115,2,bad,ORD12115,PROD100,CUST5782
